filename,Mobilenet_v1,Inception_v4,Resnet_v1_152,kp_surf,average_perceived_brightness,contrast,area_by_perim,aspect_ratio,edge_length1,hue1
ILSVRC2012_val_00000014.JPEG,1,0,0,0.13701848193535857,0.1442774160729271,-0.074683456120599,-0.274685774319199,-0.19645615374627176,-0.24313942590947374,0.27049785616888916
ILSVRC2012_val_00000015.JPEG,1,0,0,0.17765313083979795,-0.36520278916561505,-0.5321854111676229,-0.45138740019755785,-0.4050930515522692,-0.29229920902182466,-0.3858701986032908
ILSVRC2012_val_00000016.JPEG,1,0,0,0.17657737470448895,-0.4201452801977953,-0.46160257748393535,-0.47173656713379075,-0.32144461375212496,-0.18134103521055042,-0.007280742254338971
ILSVRC2012_val_00000017.JPEG,0,0,0,0.17703351414003612,-0.5052298156376048,-0.34689451639011587,-0.3332067091595194,-0.24620287720804052,-0.2913621113361091,-0.3543037001156611
ILSVRC2012_val_00000018.JPEG,0,1,0,-1.4791346339864762,3.6563568401665107,0.8385603661478358,2.447799609492132,1.200717993080379,0.17808754417966716,3.704486429733636
ILSVRC2012_val_00000019.JPEG,1,0,0,-0.3979717306566096,2.0150205784184108,2.1398959159089945,1.2358349364832775,1.1320463023546943,0.1639671695793945,-0.08546754431130471
ILSVRC2012_val_00000020.JPEG,1,0,0,0.17045302613392824,-0.2509968216867113,-0.3547578917601031,-0.43273576430983857,-0.3336293894261939,-0.2683573012574055,0.024567618061767806
ILSVRC2012_val_00000021.JPEG,1,0,0,0.1788830372971542,-0.3998560123808238,-0.489439786769501,-0.5071885565444257,-0.48342692435685436,-0.29380859354074434,-0.30234126470866285
ILSVRC2012_val_00000022.JPEG,1,0,0,0.16218824033120993,-0.06146696014203998,-0.20811131572130298,-0.4001863603900474,-0.4305570242319722,-0.279722715980182,-0.34866338806589403
ILSVRC2012_val_00000023.JPEG,1,0,0,-0.18556684290795275,1.494553563727568,0.38949314286612663,1.156277081879417,0.6539519290926722,0.1346950539670263,0.25965808438608057
ILSVRC2012_val_00000024.JPEG,1,0,0,0.17423823214259437,-0.33538981453958366,-0.41502253105649584,-0.45343456727107256,-0.3518112574973656,-0.1550560549501667,-0.014040634838205966
ILSVRC2012_val_00000025.JPEG,1,0,0,0.17852834831154546,-0.38572235228189317,-0.49501443268173867,-0.4871843966113244,-0.45662915195994874,-0.3011375837129916,-0.386056297957872
ILSVRC2012_val_00000026.JPEG,1,0,0,0.13035398346996332,0.02189645204859608,0.13757942915388466,0.23735869373549667,-0.1155453277608168,-0.02229190465480766,-0.25879087787879557
ILSVRC2012_val_00000027.JPEG,1,0,0,0.17561018610714252,-0.47990065007474897,-0.404682391286964,-0.42144402950580834,-0.2696599265288506,-0.27807274442700836,0.06627372857282518
ILSVRC2012_val_00000028.JPEG,0,1,0,0.17612054993694004,-0.3579038218397922,-0.34823076080101256,-0.41386463168205606,-0.38746221597800573,-0.2746361233044782,-0.3629348929743518
ILSVRC2012_val_00000029.JPEG,0,0,1,0.17862886803004913,-0.4701063358998421,-0.37496372668050376,-0.43028945557350184,-0.278995470485108,-0.24590755617441643,-0.36508633398410767
ILSVRC2012_val_00000030.JPEG,0,0,1,0.15649389765961033,-0.3354563754183468,0.1722795952990031,0.04434811454903269,0.08544200134652749,-0.08791870673205945,-0.25635143662387644
ILSVRC2012_val_00000031.JPEG,1,0,0,0.1763095343787443,-0.5308419478724435,-0.28220129240603004,-0.3326623569848383,-0.3080220443828293,-0.27803872189357104,-0.2212475515550228
ILSVRC2012_val_00000032.JPEG,1,0,0,0.12821252806143107,0.19496044509590058,0.08772670465727607,-0.22609689501850727,-0.15211741180760546,-0.2158477048691242,0.3308377097708214
ILSVRC2012_val_00000033.JPEG,1,0,0,0.17643737877106772,-0.3404010785117144,-0.4718064766455998,-0.44365370963186307,-0.35132157040564116,-0.30995819903210103,-0.271066196675765
ILSVRC2012_val_00000034.JPEG,1,0,0,0.16380659177144627,-0.08320532299347826,-0.2718673767184738,-0.40858453406659617,-0.2977196309889621,0.1118066801253746,-0.42157771513036196
ILSVRC2012_val_00000035.JPEG,1,0,0,0.17344265590434196,-0.26355072542129765,-0.43561734885701014,-0.40142969923694594,-0.4376215319967182,-0.3058902116604451,-0.3864632566169181
ILSVRC2012_val_00000036.JPEG,1,0,0,0.1790626144739082,-0.4191298276460484,-0.44034230197394025,-0.49786565740195726,-0.478820469870392,-0.17396494265859527,-0.36140976728869795
ILSVRC2012_val_00000037.JPEG,0,0,0,-1.0434469239311457,2.8892985473413355,2.40354442924127,3.042123039744788,3.404948720165717,0.3406776539260845,0.2781177590119525
ILSVRC2012_val_00000038.JPEG,1,0,0,0.17740778566735263,-0.3779123019326798,-0.4106685413781981,-0.4453033267726041,-0.34466876030682725,-0.23818879189796754,-0.3641199344019073
ILSVRC2012_val_00000039.JPEG,0,0,0,0.1693702252113932,-0.20916748653960396,-0.284297539814434,-0.34769386026017324,0.23299132853569068,-0.23345118606878698,-0.3457436288209508
ILSVRC2012_val_00000040.JPEG,0,1,0,0.16658018437913605,-0.30525683566218104,-0.4088031414571854,-0.27639339430706966,-0.3375982253373009,0.39160021731861033,0.16742046604484045
ILSVRC2012_val_00000041.JPEG,0,0,0,0.12856737917365285,-0.10937459190888049,0.6304100000311333,0.2518700619747568,-0.0990817391152657,-0.07289598853786991,-0.21983528170679342
ILSVRC2012_val_00000042.JPEG,1,0,0,-0.22166038637489469,0.9659080555551534,1.6936596467844658,1.1683452222519186,0.3444561165951445,0.8327482406714892,2.4669822797273513
ILSVRC2012_val_00000043.JPEG,1,0,0,0.17904203311849418,-0.45712738658882945,-0.5144503609063422,-0.44593495195240396,-0.3764782761299523,-0.252565345155757,-0.2859614462199484
ILSVRC2012_val_00000044.JPEG,1,0,0,0.14159685760834548,-0.17350744124690756,-0.10530918631408125,-0.029559172934185484,0.020521698803683156,0.08726611575200326,0.6458543646899849
ILSVRC2012_val_00000045.JPEG,1,0,0,0.17443834667053243,-0.34187433451435423,-0.21136745875061924,-0.39587391801264926,-0.4284262418183253,-0.2985660908528212,-0.3466800751099121
ILSVRC2012_val_00000046.JPEG,1,0,0,-0.1923117167006902,1.3226958573913172,1.1260550181784006,0.9980730969279152,0.6596047758443053,0.8278491586989166,1.4704216392427212
ILSVRC2012_val_00000047.JPEG,1,0,0,0.16501430845426476,-0.22777915969161086,-0.19465163469149208,-0.18146241424453752,-0.11089571763836746,-0.05331676014519638,-0.27270583338542087
ILSVRC2012_val_00000048.JPEG,0,0,0,0.13463791062565628,0.132999128922356,0.05579216136042796,-0.018893149633974784,0.15878877092168645,-0.1387190209348423,-0.292296135242165
ILSVRC2012_val_00000049.JPEG,1,0,0,0.12484311076337956,-0.49906259956679416,0.42496858815020105,0.12389219785632091,0.09968021387507425,3.482924384407578,0.0035887441203986807
ILSVRC2012_val_00000050.JPEG,0,0,0,0.1739414873453021,-0.2969309449275508,-0.3105524511979836,-0.40498694275092234,-0.4345645256704106,-0.18129080910649462,-0.3641153295952267
ILSVRC2012_val_00000051.JPEG,1,0,0,0.17370970709776618,-0.341445184085438,-0.4290654977931706,-0.3173098739505569,-0.38428924696906697,-0.25621508118845554,-0.22040642666230822
ILSVRC2012_val_00000052.JPEG,1,0,0,0.05448635663834396,0.5318373724057701,0.24175549451518533,0.547930612336991,0.3411684053905522,-0.13877793357593068,0.16145627691059733
ILSVRC2012_val_00000053.JPEG,1,0,0,-2.1668958693464275,3.6429958830982265,2.199442273614285,5.487892478710101,4.8670617720217235,1.2103583033573608,0.6273325998176075
ILSVRC2012_val_00000054.JPEG,1,0,0,0.16378886294632397,-0.14983146595050378,-0.4375725435717094,-0.36137611001181313,-0.2709469327410867,-0.2156084099996962,0.12401924169657566
ILSVRC2012_val_00000055.JPEG,1,0,0,-0.06704036252373961,0.8995487142005326,0.6351281932393347,1.2358243355892642,0.754917304765106,0.1035338656889181,-0.12922462974256793
ILSVRC2012_val_00000056.JPEG,1,0,0,0.16134703757341873,-0.12330906077424085,-0.05408253280747143,-0.27033864619799647,-0.10552938799049343,-0.060916534530114246,-0.32926924268660984
ILSVRC2012_val_00000057.JPEG,0,0,0,0.16793213529541592,-0.39820986399368496,-0.03200733147108611,-0.14747273604177044,-0.08305380033214099,-0.24330989183267226,-0.31817686769121184
ILSVRC2012_val_00000058.JPEG,1,0,0,0.1793671801620258,-0.4335617659972259,-0.5029713969536185,-0.4945506951926787,-0.4826908397488267,-0.2952394955767403,-0.2948780700571947
ILSVRC2012_val_00000059.JPEG,0,1,0,0.17832264807493198,-0.419645798731795,-0.46289247878028517,-0.4350159576942457,-0.33563231565191315,-0.24858631527872335,-0.3653881276399292
ILSVRC2012_val_00000060.JPEG,0,1,0,0.15082316508147042,0.06247811151553119,-0.1373889022501434,-0.286158443478406,-0.1952360027583342,-0.24232092470415748,-0.3547086086064899
ILSVRC2012_val_00000061.JPEG,0,0,0,0.16592496129745607,-0.16119913568934988,-0.37109408742502914,-0.3569466089080707,-0.46503142463938724,-0.3062396163283266,-0.03036693490780454
ILSVRC2012_val_00000062.JPEG,0,0,0,0.16803118627871655,-0.14513784505246927,-0.3300920165069726,-0.4195734875346265,-0.2661264810315002,-0.28258497650958475,-0.35977110493102293
ILSVRC2012_val_00000063.JPEG,1,0,0,-14.55908231666403,2.1940982826731075,1.815362849285829,10.351256402919535,4.88174240067385,1.4472864327992372,17.001597510291347
ILSVRC2012_val_00000064.JPEG,0,0,1,0.14752362893268378,-0.18413246968404642,-0.1955003501968938,0.16308384190730654,-0.15224461187907226,-0.16935248633269182,0.0304523791328142
ILSVRC2012_val_00000065.JPEG,1,0,0,0.15239888778532387,0.03368844134261964,-0.12074596013562401,-0.3374868192148907,-0.399577113548421,-0.06386097756478891,-0.09128611299453619
ILSVRC2012_val_00000066.JPEG,1,0,0,0.11703112544991034,-0.25935994555351455,0.13113686168621297,0.20503615795368468,0.19670088787820975,-0.16818400975643077,1.0898028365335084
ILSVRC2012_val_00000067.JPEG,1,0,0,0.17764179146116446,-0.3777797818821305,-0.4724936255209386,-0.45591281796611033,-0.44524219667687315,-0.2918154047057558,-0.2924199121179307
ILSVRC2012_val_00000068.JPEG,1,0,0,0.17848053081075577,-0.3821636357536901,-0.5000401378831645,-0.4903402490744795,-0.47510215752754364,-0.3078186734491865,-0.3658817494918784
ILSVRC2012_val_00000069.JPEG,1,0,0,0.1661264731519993,-0.26188079637606837,-0.424199962526178,-0.2612497085232413,-0.1829957103580388,-0.25680526345689747,0.14116892347127555
ILSVRC2012_val_00000070.JPEG,0,0,1,0.1475128016470804,-0.0380293459825858,-0.1329902820319994,0.02462088221204978,-0.2380564012813157,-0.08522524424077833,-0.2856096721438941
ILSVRC2012_val_00000071.JPEG,0,0,1,0.1596371613227215,-0.18189341227625963,-0.12389173425377166,-0.09457718326770687,-0.03659024570577291,-0.1071199206455781,-0.25862040949254633
ILSVRC2012_val_00000072.JPEG,1,0,0,0.04094417551052975,-0.29664069542561416,0.4611128848103901,0.7306811859218171,0.11503748814928648,-0.10444172686905898,1.8361966701079073
ILSVRC2012_val_00000073.JPEG,1,0,0,0.04333780491488822,0.38477714994460355,-0.2755452367032088,0.49492732464710704,0.3782264499987921,-0.00922122698613595,1.3673132189312065
ILSVRC2012_val_00000074.JPEG,1,0,0,0.17890783163237856,-0.4468379649023865,-0.40811777171672325,-0.4582637810566182,-0.3560532481139592,-0.2755197993582721,-0.36563655434666276
ILSVRC2012_val_00000075.JPEG,1,0,0,0.16544241999147588,-0.20953888077324181,-0.3603318804486638,-0.20472814071479006,-0.08967479784344445,-0.19553231849227437,-0.14683349313240115
ILSVRC2012_val_00000076.JPEG,1,0,0,0.1756940469153241,-0.3341403203260013,-0.3641794112085938,-0.423718096727441,-0.3257082529914008,-0.17927848477908684,-0.3647483134665731
ILSVRC2012_val_00000077.JPEG,1,0,0,0.18004990349540337,-0.46570863920581573,-0.4776307250965287,-0.5032547199553263,-0.43263700196138066,-0.2961480901306696,-0.37563704328861397
ILSVRC2012_val_00000078.JPEG,1,0,0,0.17336262236629882,-0.3101747117934045,-0.3527080262651268,-0.33816413794612077,-0.2262610973278353,-0.2778845265064228,-0.3543003469439837
ILSVRC2012_val_00000079.JPEG,1,0,0,0.1752444440033872,-0.4829576318613309,-0.5120353802002123,-0.23600182216361668,-0.4602929009475095,-0.27195820052074915,-0.3836191538571007
ILSVRC2012_val_00000080.JPEG,1,0,0,0.1710493712843504,-0.2425613446654,-0.2645650483800456,-0.3691925738562073,-0.42392629522745773,-0.22881506440025556,-0.3561625674755782
ILSVRC2012_val_00000081.JPEG,1,0,0,0.12535450513833246,0.20518266897164203,-0.12147943670471936,-0.15958371782213793,-0.09369210986894892,-0.2177383853129205,0.4417319096408408
ILSVRC2012_val_00000082.JPEG,1,0,0,0.15590549134486195,-0.019485737008042747,-0.2596193281387526,-0.24984942409156544,-0.3525047690929261,-0.2359703130492348,-0.16993666739326485
ILSVRC2012_val_00000083.JPEG,1,0,0,0.17641447914611616,-0.34285307475515164,-0.3994069894984872,-0.440946128366929,-0.34084138890181037,-0.23670340860939695,-0.3671198859290685
ILSVRC2012_val_00000084.JPEG,0,0,1,0.1783113538608788,-0.3853407888305528,-0.4337613646929737,-0.4908281416479904,-0.38465784467943587,-0.30537563469924073,-0.35642330280263107
ILSVRC2012_val_00000085.JPEG,0,0,1,0.01887184307501318,0.9151121502656132,0.3050301342955073,0.2017247271791519,-0.13315210893537538,0.02075160920759867,-0.2537595487316248
ILSVRC2012_val_00000086.JPEG,1,0,0,0.1791663051463832,-0.5695701430987871,-0.4613734593969146,-0.402199182422744,-0.4141380993287512,-0.26707089053478655,-0.3657905398825388
ILSVRC2012_val_00000087.JPEG,0,0,0,-12.470942310400751,5.996665513665269,16.07625548397819,4.751503948132387,19.45870876535395,5.579407864168465,10.86262789984619
ILSVRC2012_val_00000088.JPEG,1,0,0,0.17919352331033944,-0.4247468117136569,-0.47024573810039844,-0.4854586213985844,-0.3799412478326024,-0.3030057254310516,-0.380467760694468
ILSVRC2012_val_00000089.JPEG,1,0,0,0.07414468304293863,0.5979926289014875,0.4673188671187001,0.03172996994315351,-0.0996646706581756,-0.16134863043543704,-0.29370962475083223
ILSVRC2012_val_00000090.JPEG,1,0,0,0.1786971750994283,-0.42915121161969666,-0.4253851247759062,-0.4740963501567733,-0.37719137982499434,-0.2732597102229613,-0.28042665443328024
ILSVRC2012_val_00000091.JPEG,1,0,0,0.16876418094552784,-0.5723026873848639,0.11377129926985272,-0.17569134873565517,-0.010290288917252107,-0.20284413444905622,-0.3204688562436928
ILSVRC2012_val_00000092.JPEG,0,1,0,0.17924911704842125,-0.4505729340008258,-0.45841951411232024,-0.4712779577720001,-0.38585756437506885,-0.309207868163559,-0.315750428043722
ILSVRC2012_val_00000093.JPEG,1,0,0,0.14297830355732266,0.059706438832980546,-0.07912569149358038,-0.3499734070195545,-0.3587382521218881,-0.21089976628509977,0.39431502380075534
ILSVRC2012_val_00000094.JPEG,0,0,0,0.1544982641427656,-0.027622627502207026,-0.4471342047868564,-0.30657957898318955,-0.23917229076970006,-0.21999660216943767,0.19947495610027077
ILSVRC2012_val_00000095.JPEG,1,0,0,0.15702509344204277,-0.40926336912863726,0.023813221661422607,-0.1755203035635897,-0.26896267534728674,-0.18867344880253165,0.502733488150108
ILSVRC2012_val_00000096.JPEG,1,0,0,0.16403982273920298,-0.09538474788486427,-0.2160785966453448,-0.42890043199153366,-0.3302604261894734,0.288018771498386,-0.35820677096962944
ILSVRC2012_val_00000097.JPEG,1,0,0,0.177734800822696,-0.42419301223127936,-0.4870936160431165,-0.411493727602385,-0.23904434168232067,-0.2926402530519496,-0.24403954609751882
ILSVRC2012_val_00000098.JPEG,1,0,0,0.1791766920963418,-0.5493838424460109,-0.40987578042997974,-0.43809276835367916,-0.44749328053042964,-0.2895224724875206,-0.2513916294503495
ILSVRC2012_val_00000099.JPEG,1,0,0,0.16529770104667213,-0.5727360506101148,0.08279263763859107,-0.21305318611296176,-0.15713890264065655,1.221400918753481,-0.15999491242285152
ILSVRC2012_val_00000100.JPEG,1,0,0,0.17860989499506333,-0.37922407097905686,-0.5098703901079497,-0.5024514002740478,-0.394867737265586,-0.30792319564253096,-0.3806996376822809
ILSVRC2012_val_00000101.JPEG,1,0,0,-0.11427525506959581,1.1651566325104754,-0.2958055770884144,1.3311418099365142,0.6565927049630815,-0.005144853127575563,-0.18271582262993244
ILSVRC2012_val_00000102.JPEG,0,1,0,0.12775167203690124,0.2691058588000641,-0.013290685905275079,-0.1860975802561795,-0.11698193729209969,-0.23259376382458027,-0.13140268001490094
ILSVRC2012_val_00000103.JPEG,1,0,0,0.11894702577669516,0.2535323264896901,0.14698636779450736,0.06272999018485222,0.10158867602801017,0.04602691973196553,-0.28178380216175153
ILSVRC2012_val_00000104.JPEG,1,0,0,0.1781302638833975,-0.5727360506101148,-0.39921023094657054,-0.43087917396381437,-0.35230015286104954,0.5137955364189245,-0.37218185506825713
ILSVRC2012_val_00000105.JPEG,1,0,0,0.17891238846081453,-0.4142227383933938,-0.4591095953497035,-0.4820790086444059,-0.4675654570091553,-0.2972339634795333,-0.3748952593916085
ILSVRC2012_val_00000106.JPEG,0,1,0,0.17327107409724382,-0.3635262942613218,-0.25300678083779377,-0.3003065443505256,-0.21048512177856282,-0.06234413835492737,-0.365211806993973
ILSVRC2012_val_00000107.JPEG,1,0,0,0.17109371064012976,-0.2046603740504974,-0.39619484575286656,-0.41203103031768334,-0.3154423115261284,-0.24219525324483027,-0.42157771513036196
ILSVRC2012_val_00000108.JPEG,1,0,0,0.14524670225560724,-0.306426735671289,0.1977444662711186,0.23790678201432142,-0.137609639220416,0.4190250866647557,-0.2361639088289683
ILSVRC2012_val_00000109.JPEG,1,0,0,0.15136185213543052,0.01392619647697839,-0.08730138062767535,-0.19928685209284824,-0.12856741887469428,-0.11057641591270581,-0.297108431230536
ILSVRC2012_val_00000110.JPEG,0,0,0,0.17918550595786958,-0.46947997186752866,-0.42010260053298926,-0.45648323267977553,-0.4583733693377019,-0.2863839884479213,-0.3348195775943686
ILSVRC2012_val_00000111.JPEG,1,0,0,0.17804474757378738,-0.4529367244972265,-0.3377745985658359,-0.4200772672641661,-0.2901138808104297,-0.2679587169192672,-0.365472090957141
ILSVRC2012_val_00000112.JPEG,1,0,0,0.1504630756531392,-0.3309265825472607,0.16859512908937055,0.17816453872517457,0.2029866040311994,-0.1496969100807347,-0.2584888643363355
ILSVRC2012_val_00000113.JPEG,1,0,0,0.16524238327821247,-0.10902644509912235,-0.23175474712131877,-0.4364281211687175,-0.28501715980988906,-0.2433835606999225,-0.22250767163183638
ILSVRC2012_val_00000114.JPEG,0,1,0,0.1213663222769118,-0.025219715208906906,0.022933860671545517,-0.07270308232877748,-0.017375993645305177,-0.16874409646239866,1.0132746356031046
ILSVRC2012_val_00000115.JPEG,0,1,0,0.13787960204496894,-0.3649651591505594,0.4360987876144352,0.33865149156646795,0.34395865005577747,-0.04631258020860666,-0.19176783615739376
ILSVRC2012_val_00000116.JPEG,1,0,0,0.1412230138693647,0.00939659618326461,-0.20527948701902093,0.10619846817511873,0.13977147015160524,0.14332215265172732,-0.28097246003210474
ILSVRC2012_val_00000117.JPEG,1,0,0,0.024771261049244157,0.8668335618195175,0.09392167826269025,0.30858677164007753,0.5060761221973962,0.017851002210033773,-0.233653286901844
ILSVRC2012_val_00000118.JPEG,1,0,0,0.16720573406678926,-0.12361291518671709,-0.48602627503986484,-0.39530122466983,-0.4047439245182298,-0.16883405987237476,-0.42157771513036196
ILSVRC2012_val_00000119.JPEG,0,0,0,0.15836153726487234,-0.21107816442670055,-0.001681714891859149,-0.09134829301766541,-0.033753982340567895,-0.1087623999282259,-0.08407981424936511
ILSVRC2012_val_00000120.JPEG,1,0,0,0.17996950702942463,-0.48850449026721926,-0.44000331459469433,-0.5010276897507135,-0.4803828334524366,-0.306905804052987,-0.29773335164956155
ILSVRC2012_val_00000121.JPEG,0,0,0,0.17678091532346119,-0.5727360506101148,-0.19075547715297017,-0.37671018250512633,-0.34511918542127923,0.084411741584754,-0.3663468542141296
ILSVRC2012_val_00000122.JPEG,1,0,0,0.14314023390559036,0.08278971547969273,0.053485695347136264,-0.1407490673390719,-0.16294621670530715,-0.2540982296460293,-0.33730917450956754
ILSVRC2012_val_00000123.JPEG,1,0,0,-0.31154706207450983,2.0011642621964074,0.22204007239852708,0.9709612300752698,1.1998973798421064,0.0033438654275849554,0.4728047801713619
ILSVRC2012_val_00000124.JPEG,0,0,0,0.16940030121278457,-0.27571201952971097,-0.30867631536360285,-0.22969414708006863,-0.3047319797225424,-0.26158920901879973,-0.3626071550572719
ILSVRC2012_val_00000125.JPEG,0,1,0,0.1724091791067761,-0.28057323055450084,-0.32204461429709963,-0.34988308452030514,-0.2926299036581071,-0.26555037723706426,-0.33334160870237767
ILSVRC2012_val_00000126.JPEG,1,0,0,0.10927192016551007,-0.5006645461618475,0.4766120932471342,0.7831761527387309,0.7400083579861474,-0.04449139260901275,-0.42157771513036196
ILSVRC2012_val_00000127.JPEG,1,0,0,0.1797241447444998,-0.43381432338704656,-0.482508082013758,-0.5131676966153795,-0.3653816806783774,-0.28871439856547504,-0.3821455500206264
ILSVRC2012_val_00000128.JPEG,0,0,0,0.09942764111040346,0.2948870204186892,-0.12171268910629747,0.06397952546662061,0.09404814859858955,-0.1950697249496145,0.7678549302390154
ILSVRC2012_val_00000129.JPEG,1,0,0,0.1724386511079747,-0.42145533688641024,-0.23042654231123266,-0.22768788665122466,-0.3453253429578026,-0.01981767627950909,-0.3370442177643413
ILSVRC2012_val_00000130.JPEG,1,0,0,0.11556054704571138,0.37641196972285995,0.04868255604192785,-0.15469837609078743,-0.045053387958477555,-0.09673190393555117,-0.31405493594023093
ILSVRC2012_val_00000131.JPEG,1,0,0,0.1775011499981167,-0.4476790968389936,-0.40428983660985135,-0.48988807349392355,-0.3747832450521095,-0.3037973281649851,-0.04699664942905564
ILSVRC2012_val_00000132.JPEG,1,0,0,-0.0707670362617846,1.2226270822780867,0.40143362283979633,0.6323531595238091,0.07962186232170876,0.119840193031312,-0.15211223787235584
ILSVRC2012_val_00000133.JPEG,1,0,0,0.17918189382390243,-0.46568980994900283,-0.5764246119547118,-0.4235812053945601,-0.3836895927616179,-0.31189424472306726,-0.3892577524198407
ILSVRC2012_val_00000134.JPEG,1,0,0,0.17890673390911072,-0.41226662604454906,-0.4528717614066542,-0.5036176862341586,-0.39589220508141604,-0.3051942547848501,-0.2859311163152557
ILSVRC2012_val_00000135.JPEG,1,0,0,0.15490059134488818,-0.3534393416494938,-0.04218689046755219,0.1562240669650592,0.18371405171458458,-0.19650851694107613,-0.26760969139169777
ILSVRC2012_val_00000136.JPEG,0,0,0,0.14869649356828155,-0.16342271247684034,-0.3012802000200177,-0.022825553220027443,0.026436523226793938,-0.22799680324400884,0.41317319178951756
ILSVRC2012_val_00000137.JPEG,0,1,0,0.16170950340126153,-0.2469887053821569,-0.052916198773491505,-0.08944963655446864,-0.03208619887545758,-0.1211331784557859,-0.31279574023500495
ILSVRC2012_val_00000138.JPEG,1,0,0,0.10693253065240452,0.2516033659898465,-0.12449381041613101,-0.12859791819336433,-0.06647412426923799,-0.1555964039648958,0.888090942429739
ILSVRC2012_val_00000139.JPEG,1,0,0,0.17100216320002115,-0.5727360506101148,-0.020313735344078893,-0.19849276695575754,-0.1740381869798055,-0.03088189925470239,-0.33565844810193873
ILSVRC2012_val_00000140.JPEG,0,0,0,0.17756623014112569,-0.5093404745057825,-0.28518802341626326,-0.3820744590629081,-0.4282264826038435,-0.22084932437325486,-0.3253172674561668
ILSVRC2012_val_00000141.JPEG,1,0,0,0.17136879338267066,-0.5163016946937767,0.03798535151161116,-0.234668260960458,-0.15964651602866384,-0.2455233562212639,-0.42157771513036196
ILSVRC2012_val_00000142.JPEG,1,0,0,0.1720795903398695,-0.2657374898163601,-0.4363932711387367,-0.419431225132871,-0.3219426567916349,-0.28903132260388503,-0.05863189697967228
ILSVRC2012_val_00000143.JPEG,1,0,0,0.023928019698981985,0.6676231635189639,-0.037810113945009445,0.8081348498453277,0.2476771791658209,-0.2021341697275974,-0.28012437836375376
ILSVRC2012_val_00000144.JPEG,1,0,0,0.16133681503710942,-0.18118464687363528,-0.09296945677693862,-0.1483620695782867,0.021488999671406786,-0.23837788723197756,-0.3168286792477979
ILSVRC2012_val_00000145.JPEG,1,0,0,0.12985790271514655,0.05610663498401073,-0.32211322709738555,-0.027954814069587972,-0.24663701712389527,0.023933424400901408,0.6286742851917085
ILSVRC2012_val_00000146.JPEG,0,0,0,0.1479176567267996,-0.2507025924825962,0.03215741000455674,-0.07185719829984961,-0.08179595446437005,-0.04165539067206257,0.5413385216639532
ILSVRC2012_val_00000147.JPEG,1,0,0,0.16181087395507943,-0.0608970661275707,-0.33979568711491714,-0.33512753303568166,-0.17657286275227363,-0.2909905126217362,-0.3496275708107617
ILSVRC2012_val_00000148.JPEG,1,0,0,0.16985137232396075,-0.4730939679278875,-0.16585364237962766,-0.3137635813521881,-0.2291239965913253,-0.2623483592989477,0.20144757206194988
